global_step,tp,tn,fp,fn,mcc,train_loss,eval_loss,auroc,auprc,classification_report
114,82,44,2,9,0.8316053195791901,0.021822869777679443,0.2069692491657204,0.9675107501194458,0.985829988840049,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
228,80,45,1,11,0.8236397979471572,0.24999946355819702,0.25593886015768574,0.9837553750597229,0.9917615854874624,"              precision    recall  f1-score   support

         0.0       0.80      0.98      0.88        46
         1.0       0.99      0.88      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.91      0.91       137
"
342,85,43,3,6,0.8560602131833493,0.0006713689072057605,0.3162354086444894,0.979933110367893,0.9898734051605055,"              precision    recall  f1-score   support

         0.0       0.88      0.93      0.91        46
         1.0       0.97      0.93      0.95        91

    accuracy                           0.93       137
   macro avg       0.92      0.93      0.93       137
weighted avg       0.94      0.93      0.93       137
"
456,82,43,3,9,0.8134543685276568,0.0004541322705335915,0.4793782845348081,0.9811275680840899,0.9911552485786059,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
570,80,44,2,11,0.8050668092317734,6.333753117360175e-05,0.5106690108993158,0.9710941232680363,0.9869375131347813,"              precision    recall  f1-score   support

         0.0       0.80      0.96      0.87        46
         1.0       0.98      0.88      0.92        91

    accuracy                           0.91       137
   macro avg       0.89      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
684,81,44,2,10,0.8181975507452043,0.00017859591753222048,0.5809029997724591,0.9758719541328238,0.9882169755346445,"              precision    recall  f1-score   support

         0.0       0.81      0.96      0.88        46
         1.0       0.98      0.89      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.91      0.91       137
"
798,83,44,2,8,0.8453043966752102,6.0516525991261005e-05,0.5914021573746342,0.9745580506450071,0.9882346549873922,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
912,81,44,2,10,0.8181975507452043,7.410564285237342e-05,0.7138171582424143,0.9816053511705686,0.9914555215122586,"              precision    recall  f1-score   support

         0.0       0.81      0.96      0.88        46
         1.0       0.98      0.89      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.91      0.91       137
"
1026,83,44,2,8,0.8453043966752102,3.512624607537873e-05,0.5904772987197854,0.9796942188246536,0.9906825379935783,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
1140,82,44,2,9,0.8316053195791901,1.5536823411821388e-05,0.6226499363234931,0.9761108456760631,0.9892552464765241,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1254,82,44,2,9,0.8316053195791901,2.1974003175273538e-05,0.631368754578236,0.9761108456760631,0.9892552464765243,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1368,82,44,2,9,0.8316053195791901,2.3642749511054717e-05,0.639970588236843,0.9764691829909221,0.9893730437567929,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1482,82,44,2,9,0.8316053195791901,1.0371155440225266e-05,0.6463007464370902,0.9765886287625418,0.9894424890264041,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1596,82,44,2,9,0.8316053195791901,1.3589767149824183e-05,0.6489086715393265,0.9765886287625418,0.9894424890264041,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1710,82,44,2,9,0.8316053195791901,2.336461875529494e-05,0.6498080526566304,0.9764691829909221,0.989344808928724,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
