global_step,tp,tn,fp,fn,mcc,train_loss,eval_loss,auroc,auprc,classification_report
114,90,9,37,1,0.33525712889163023,0.8459490537643433,0.5016747117042542,0.860965121834687,0.9309562936885295,"              precision    recall  f1-score   support

         0.0       0.90      0.20      0.32        46
         1.0       0.71      0.99      0.83        91

    accuracy                           0.72       137
   macro avg       0.80      0.59      0.57       137
weighted avg       0.77      0.72      0.66       137
"
228,59,45,1,32,0.5964550099506456,4.943089879816398e-05,0.44221058936151775,0.7490444338270426,0.8906845732756963,"              precision    recall  f1-score   support

         0.0       0.58      0.98      0.73        46
         1.0       0.98      0.65      0.78        91

    accuracy                           0.76       137
   macro avg       0.78      0.81      0.76       137
weighted avg       0.85      0.76      0.76       137
"
342,59,46,0,32,0.6183536435690136,0.03712458908557892,0.5126255919834269,0.8960821786908745,0.951019256889195,"              precision    recall  f1-score   support

         0.0       0.59      1.00      0.74        46
         1.0       1.00      0.65      0.79        91

    accuracy                           0.77       137
   macro avg       0.79      0.82      0.76       137
weighted avg       0.86      0.77      0.77       137
"
456,91,0,46,0,0.0,0.3434349298477173,0.630901156200303,0.48924988055422836,0.6571076765336529,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
570,91,0,46,0,0.0,0.3790518641471863,0.6264526744683584,0.5160057333970378,0.6812612696900623,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
684,91,0,46,0,0.0,0.6375863552093506,0.6266864720318053,0.5204252269469661,0.689836445672307,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
798,91,0,46,0,0.0,0.6622425317764282,0.6454181157880359,0.49259436215957964,0.6537041039576008,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
912,91,0,46,0,0.0,0.3995969295501709,0.6264480335844888,0.5149307214524605,0.6858505377381003,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1026,91,0,46,0,0.0,0.6811746954917908,0.6624092683196068,0.5918537983755375,0.7082161253535421,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1140,91,0,46,0,0.0,0.46892961859703064,0.6319735679361556,0.5654562828475872,0.703195199588336,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1254,91,0,46,0,0.0,0.6369363069534302,0.62646593981319,0.4163879598662207,0.6291412982543106,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1368,91,0,46,0,0.0,0.6365714073181152,0.6264810214440028,0.35200668896321075,0.5888907706635241,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1482,91,0,46,0,0.0,0.9228693842887878,0.6274700727727678,0.49498327759197325,0.6669357289266792,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1596,91,0,46,0,0.0,0.36892104148864746,0.626697881354226,0.56438127090301,0.6888677695704292,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1710,91,0,46,0,0.0,1.0937683582305908,0.6270111898581187,0.3934543717152412,0.6204261678386317,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
