global_step,tp,tn,fp,fn,mcc,train_loss,eval_loss,auroc,auprc,classification_report
114,77,45,1,14,0.7862706057320066,0.08775657415390015,0.25023594374457997,0.9581939799331103,0.98346549882056,"              precision    recall  f1-score   support

         0.0       0.76      0.98      0.86        46
         1.0       0.99      0.85      0.91        91

    accuracy                           0.89       137
   macro avg       0.87      0.91      0.88       137
weighted avg       0.91      0.89      0.89       137
"
228,82,43,3,9,0.8134543685276568,0.02782304398715496,0.2788346151096953,0.9546106067845198,0.9817771168695151,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
342,77,45,1,14,0.7862706057320066,1.486074686050415,0.4920984880102171,0.920090778786431,0.9420156544990248,"              precision    recall  f1-score   support

         0.0       0.76      0.98      0.86        46
         1.0       0.99      0.85      0.91        91

    accuracy                           0.89       137
   macro avg       0.87      0.91      0.88       137
weighted avg       0.91      0.89      0.89       137
"
456,81,45,1,10,0.8365974418403364,0.007396019529551268,0.3423875764110562,0.9645246058289536,0.986398697391218,"              precision    recall  f1-score   support

         0.0       0.82      0.98      0.89        46
         1.0       0.99      0.89      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
570,84,45,1,7,0.8771544248227634,0.00010982545791193843,0.23727544692115365,0.9661968466316293,0.986728542205786,"              precision    recall  f1-score   support

         0.0       0.87      0.98      0.92        46
         1.0       0.99      0.92      0.95        91

    accuracy                           0.94       137
   macro avg       0.93      0.95      0.94       137
weighted avg       0.95      0.94      0.94       137
"
684,85,44,2,6,0.8736382961896816,0.00818292610347271,0.3039427214868435,0.9601051122790253,0.9801833651558861,"              precision    recall  f1-score   support

         0.0       0.88      0.96      0.92        46
         1.0       0.98      0.93      0.96        91

    accuracy                           0.94       137
   macro avg       0.93      0.95      0.94       137
weighted avg       0.94      0.94      0.94       137
"
798,86,44,2,5,0.8883066385905858,0.0006914337864145637,0.25434178441032096,0.968944099378882,0.9869715057650411,"              precision    recall  f1-score   support

         0.0       0.90      0.96      0.93        46
         1.0       0.98      0.95      0.96        91

    accuracy                           0.95       137
   macro avg       0.94      0.95      0.94       137
weighted avg       0.95      0.95      0.95       137
"
912,80,45,1,11,0.8236397979471572,0.005002886988222599,0.45747159322005854,0.9333492594362159,0.9727992384069636,"              precision    recall  f1-score   support

         0.0       0.80      0.98      0.88        46
         1.0       0.99      0.88      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.91      0.91       137
"
1026,81,45,1,10,0.8365974418403364,0.002750981133431196,0.41293796338706873,0.959866220735786,0.9834679742547284,"              precision    recall  f1-score   support

         0.0       0.82      0.98      0.89        46
         1.0       0.99      0.89      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1140,85,45,1,6,0.8912832250710554,3.4291952033527195e-05,0.270084607908959,0.9726469182990922,0.9877968602968279,"              precision    recall  f1-score   support

         0.0       0.88      0.98      0.93        46
         1.0       0.99      0.93      0.96        91

    accuracy                           0.95       137
   macro avg       0.94      0.96      0.94       137
weighted avg       0.95      0.95      0.95       137
"
1254,84,45,1,7,0.8771544248227634,4.279521090211347e-05,0.3243989599003625,0.9580745341614907,0.9812760999168397,"              precision    recall  f1-score   support

         0.0       0.87      0.98      0.92        46
         1.0       0.99      0.92      0.95        91

    accuracy                           0.94       137
   macro avg       0.93      0.95      0.94       137
weighted avg       0.95      0.94      0.94       137
"
1368,83,45,1,8,0.8633406757859726,0.0008213971741497517,0.37643546079925727,0.9559245102723363,0.9765186947840057,"              precision    recall  f1-score   support

         0.0       0.85      0.98      0.91        46
         1.0       0.99      0.91      0.95        91

    accuracy                           0.93       137
   macro avg       0.92      0.95      0.93       137
weighted avg       0.94      0.93      0.94       137
"
1482,81,45,1,10,0.8365974418403364,4.319256913731806e-05,0.49529825039947656,0.9688246536072622,0.98682263057908,"              precision    recall  f1-score   support

         0.0       0.82      0.98      0.89        46
         1.0       0.99      0.89      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1596,81,45,1,10,0.8365974418403364,4.029192132293247e-05,0.5017536242573138,0.9681079789775443,0.9865853589264002,"              precision    recall  f1-score   support

         0.0       0.82      0.98      0.89        46
         1.0       0.99      0.89      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1710,81,45,1,10,0.8365974418403364,0.0005172415403649211,0.5020194856723619,0.9683468705207835,0.9866162368279183,"              precision    recall  f1-score   support

         0.0       0.82      0.98      0.89        46
         1.0       0.99      0.89      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
