global_step,mcc,train_loss,eval_loss,classification_report
66,0.3041683855651183,1.3593623638153076,1.0299629110556383,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       1.00      0.29      0.45        24
         2.0       0.54      1.00      0.70        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.57       100
   macro avg       0.38      0.32      0.29       100
weighted avg       0.51      0.57      0.46       100
"
132,0.4642088621184826,0.8570092916488647,0.886151501765618,"              precision    recall  f1-score   support

         0.0       0.71      0.48      0.57        21
         1.0       0.64      0.67      0.65        24
         2.0       0.67      0.82      0.74        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.67       100
   macro avg       0.51      0.49      0.49       100
weighted avg       0.64      0.67      0.65       100
"
198,0.46718280739080537,0.6551225185394287,0.891918420791626,"              precision    recall  f1-score   support

         0.0       0.86      0.57      0.69        21
         1.0       0.56      0.62      0.59        24
         2.0       0.68      0.80      0.73        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.67       100
   macro avg       0.52      0.50      0.50       100
weighted avg       0.65      0.67      0.65       100
"
264,0.5366127821623425,0.062132492661476135,0.9228222880225915,"              precision    recall  f1-score   support

         0.0       0.65      0.71      0.68        21
         1.0       0.67      0.75      0.71        24
         2.0       0.77      0.74      0.76        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.70       100
   macro avg       0.52      0.55      0.54       100
weighted avg       0.68      0.70      0.69       100
"
330,0.5108677945795513,0.10921525210142136,1.2517805225574052,"              precision    recall  f1-score   support

         0.0       0.63      0.81      0.71        21
         1.0       0.61      0.58      0.60        24
         2.0       0.79      0.74      0.76        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.68       100
   macro avg       0.51      0.53      0.52       100
weighted avg       0.67      0.68      0.67       100
"
396,0.48791691604266624,0.0020995945669710636,1.8022618391192877,"              precision    recall  f1-score   support

         0.0       0.76      0.62      0.68        21
         1.0       0.64      0.58      0.61        24
         2.0       0.71      0.82      0.76        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.68       100
   macro avg       0.53      0.51      0.51       100
weighted avg       0.67      0.68      0.67       100
"
462,0.512568016076927,0.0014432849129661918,1.9345676812988062,"              precision    recall  f1-score   support

         0.0       0.73      0.76      0.74        21
         1.0       0.60      0.62      0.61        24
         2.0       0.77      0.72      0.74        50
         3.0       0.17      0.20      0.18         5

    accuracy                           0.68       100
   macro avg       0.56      0.58      0.57       100
weighted avg       0.69      0.68      0.68       100
"
528,0.448036137375547,0.0007159831002354622,2.288804187725943,"              precision    recall  f1-score   support

         0.0       0.79      0.52      0.63        21
         1.0       0.58      0.62      0.60        24
         2.0       0.69      0.76      0.72        50
         3.0       0.20      0.20      0.20         5

    accuracy                           0.65       100
   macro avg       0.56      0.53      0.54       100
weighted avg       0.66      0.65      0.65       100
"
594,0.46906606778006865,0.00034084689104929566,2.2602179319812703,"              precision    recall  f1-score   support

         0.0       0.80      0.57      0.67        21
         1.0       0.58      0.62      0.60        24
         2.0       0.72      0.76      0.74        50
         3.0       0.17      0.20      0.18         5

    accuracy                           0.66       100
   macro avg       0.57      0.54      0.55       100
weighted avg       0.67      0.66      0.66       100
"
660,0.46557235926499063,0.04242117702960968,2.372642374955691,"              precision    recall  f1-score   support

         0.0       0.80      0.57      0.67        21
         1.0       0.58      0.62      0.60        24
         2.0       0.70      0.76      0.73        50
         3.0       0.20      0.20      0.20         5

    accuracy                           0.66       100
   macro avg       0.57      0.54      0.55       100
weighted avg       0.67      0.66      0.66       100
"
