global_step,mcc,train_loss,eval_loss,classification_report
66,0.26750730485998914,1.1446034908294678,1.0800638932448168,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.61      0.46      0.52        24
         2.0       0.56      0.92      0.70        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.57       100
   macro avg       0.29      0.34      0.31       100
weighted avg       0.43      0.57      0.47       100
"
132,0.3386948935614909,0.8135392665863037,0.9186762158687298,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.80      0.50      0.62        24
         2.0       0.57      0.96      0.72        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.60       100
   macro avg       0.34      0.36      0.33       100
weighted avg       0.48      0.60      0.51       100
"
198,0.49665716907009,1.1211687326431274,0.8144088112390958,"              precision    recall  f1-score   support

         0.0       0.65      0.52      0.58        21
         1.0       0.80      0.50      0.62        24
         2.0       0.68      0.92      0.78        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.69       100
   macro avg       0.53      0.49      0.49       100
weighted avg       0.67      0.69      0.66       100
"
264,0.6445738899798085,0.7596542835235596,0.8842553307230656,"              precision    recall  f1-score   support

         0.0       0.67      0.95      0.78        21
         1.0       0.93      0.54      0.68        24
         2.0       0.79      0.88      0.83        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.77       100
   macro avg       0.60      0.59      0.57       100
weighted avg       0.76      0.77      0.74       100
"
330,0.552369990278154,0.09317567944526672,0.9652378112077713,"              precision    recall  f1-score   support

         0.0       0.70      0.76      0.73        21
         1.0       0.70      0.58      0.64        24
         2.0       0.74      0.84      0.79        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.72       100
   macro avg       0.53      0.55      0.54       100
weighted avg       0.68      0.72      0.70       100
"
396,0.5646809166698337,0.00732668861746788,1.1108975341686835,"              precision    recall  f1-score   support

         0.0       0.62      0.86      0.72        21
         1.0       0.75      0.62      0.68        24
         2.0       0.76      0.78      0.77        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.72       100
   macro avg       0.53      0.57      0.54       100
weighted avg       0.69      0.72      0.70       100
"
462,0.6174683705242917,0.17408715188503265,1.269879759217684,"              precision    recall  f1-score   support

         0.0       0.76      0.76      0.76        21
         1.0       0.88      0.62      0.73        24
         2.0       0.74      0.90      0.81        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.76       100
   macro avg       0.60      0.57      0.58       100
weighted avg       0.74      0.76      0.74       100
"
528,0.5874105350696593,0.006398580502718687,1.3244848107345975,"              precision    recall  f1-score   support

         0.0       0.79      0.71      0.75        21
         1.0       0.88      0.58      0.70        24
         2.0       0.74      0.90      0.81        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.74       100
   macro avg       0.60      0.55      0.57       100
weighted avg       0.74      0.74      0.73       100
"
594,0.5928043857540628,0.027617033571004868,1.3295849912907356,"              precision    recall  f1-score   support

         0.0       0.79      0.71      0.75        21
         1.0       0.74      0.71      0.72        24
         2.0       0.79      0.84      0.82        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.74       100
   macro avg       0.58      0.57      0.57       100
weighted avg       0.74      0.74      0.74       100
"
660,0.5395922772045494,0.0029816702008247375,1.3641217891843274,"              precision    recall  f1-score   support

         0.0       0.76      0.62      0.68        21
         1.0       0.74      0.71      0.72        24
         2.0       0.78      0.80      0.79        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.70       100
   macro avg       0.57      0.53      0.55       100
weighted avg       0.73      0.70      0.71       100
"
