global_step,mcc,train_loss,eval_loss,classification_report
66,-0.041062251890668984,1.3167765140533447,1.2513373815096343,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.30      0.12      0.18        24
         2.0       0.48      0.86      0.61        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.46       100
   macro avg       0.19      0.25      0.20       100
weighted avg       0.31      0.46      0.35       100
"
132,0.0,1.4378094673156738,1.1878856145418608,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
198,0.0,1.4099606275558472,1.181802043547997,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
264,0.0,1.1324188709259033,1.2371024443553045,"              precision    recall  f1-score   support

         0.0       0.21      1.00      0.35        21
         1.0       0.00      0.00      0.00        24
         2.0       0.00      0.00      0.00        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.21       100
   macro avg       0.05      0.25      0.09       100
weighted avg       0.04      0.21      0.07       100
"
330,0.0,1.2332627773284912,1.1998563546400804,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
396,0.0,1.4834712743759155,1.2024667721528273,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
462,0.0,1.0182727575302124,1.1845828661551843,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
528,0.0,1.5025657415390015,1.179348817238441,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
594,0.0,1.080379605293274,1.1834850678077111,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
660,0.0,0.9313063025474548,1.1833598705438466,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
