global_step,tp,tn,fp,fn,mcc,train_loss,eval_loss,auroc,auprc,classification_report
114,85,31,15,6,0.6466768477105536,0.297126829624176,0.31825102193074095,0.9507883420926899,0.9798088554442993,"              precision    recall  f1-score   support

         0.0       0.84      0.67      0.75        46
         1.0       0.85      0.93      0.89        91

    accuracy                           0.85       137
   macro avg       0.84      0.80      0.82       137
weighted avg       0.85      0.85      0.84       137
"
228,83,43,3,8,0.8273367459745722,1.5729659795761108,0.5034485470015271,0.9599856665074057,0.9831550977130739,"              precision    recall  f1-score   support

         0.0       0.84      0.93      0.89        46
         1.0       0.97      0.91      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.92      0.92       137
"
342,82,42,4,9,0.7953635064263307,0.0018192455172538757,0.5502062961111531,0.9590301003344482,0.9824567475198889,"              precision    recall  f1-score   support

         0.0       0.82      0.91      0.87        46
         1.0       0.95      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.89      0.91      0.90       137
weighted avg       0.91      0.91      0.91       137
"
456,86,37,9,5,0.7675884988239815,0.0010211030021309853,0.5024793029289059,0.962494027711419,0.9827303003067647,"              precision    recall  f1-score   support

         0.0       0.88      0.80      0.84        46
         1.0       0.91      0.95      0.92        91

    accuracy                           0.90       137
   macro avg       0.89      0.87      0.88       137
weighted avg       0.90      0.90      0.90       137
"
570,80,45,1,11,0.8236397979471572,0.0023120250552892685,0.49981441475857635,0.9715719063545151,0.9861597991954407,"              precision    recall  f1-score   support

         0.0       0.80      0.98      0.88        46
         1.0       0.99      0.88      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.91      0.91       137
"
684,81,44,2,10,0.8181975507452043,1.9748807972064242e-05,0.6469630985515727,0.9590301003344481,0.9821304164192908,"              precision    recall  f1-score   support

         0.0       0.81      0.96      0.88        46
         1.0       0.98      0.89      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.91      0.91       137
"
798,82,44,2,9,0.8316053195791901,4.799970702151768e-05,0.653403795485095,0.9538939321548017,0.9801878034781439,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
912,83,43,3,8,0.8273367459745722,5.078111280454323e-05,0.7141855141655924,0.9638079311992356,0.9837622888871621,"              precision    recall  f1-score   support

         0.0       0.84      0.93      0.89        46
         1.0       0.97      0.91      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.92      0.92       137
"
1026,83,44,2,8,0.8453043966752102,4.029087722301483e-05,0.7277052814258442,0.962852365026278,0.9835204569550396,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
1140,83,44,2,8,0.8453043966752102,1.0689039299904834e-05,0.7411817025219231,0.9620162446249404,0.9832486225295614,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
1254,83,43,3,8,0.8273367459745722,4.203992284601554e-05,0.7319901547231843,0.9689440993788819,0.9859162436642264,"              precision    recall  f1-score   support

         0.0       0.84      0.93      0.89        46
         1.0       0.97      0.91      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.92      0.92       137
"
1368,82,44,2,9,0.8316053195791901,2.5232104235328734e-05,0.8084698962776934,0.9648829431438127,0.9841702685440981,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1482,82,44,2,9,0.8316053195791901,9.059865078597795e-06,0.8141003821355449,0.9663162924032488,0.9846770054893716,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1596,82,44,2,9,0.8316053195791901,8.702233571966644e-06,0.8181387116837868,0.9663162924032489,0.9849333691076524,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1710,82,44,2,9,0.8316053195791901,1.990762393688783e-05,0.819156051830406,0.9660774008600096,0.9847659812784215,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
