global_step,mcc,train_loss,eval_loss,classification_report
66,0.3681077575413907,1.3048293590545654,0.9898489163472102,"              precision    recall  f1-score   support

         0.0       0.70      0.33      0.45        21
         1.0       0.71      0.42      0.53        24
         2.0       0.59      0.90      0.71        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.62       100
   macro avg       0.50      0.41      0.42       100
weighted avg       0.61      0.62      0.58       100
"
132,0.5007455237573779,0.7121763229370117,0.8683491876492133,"              precision    recall  f1-score   support

         0.0       0.59      0.62      0.60        21
         1.0       0.92      0.46      0.61        24
         2.0       0.68      0.90      0.78        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.69       100
   macro avg       0.55      0.49      0.50       100
weighted avg       0.69      0.69      0.66       100
"
198,0.48999720841599453,0.6976748704910278,0.9133812853923211,"              precision    recall  f1-score   support

         0.0       0.70      0.33      0.45        21
         1.0       0.92      0.50      0.65        24
         2.0       0.64      0.98      0.77        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.68       100
   macro avg       0.56      0.45      0.47       100
weighted avg       0.69      0.68      0.64       100
"
264,0.3991463256417577,0.031655896455049515,1.6505992641815772,"              precision    recall  f1-score   support

         0.0       0.42      0.67      0.52        21
         1.0       0.52      0.62      0.57        24
         2.0       0.79      0.60      0.68        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.59       100
   macro avg       0.43      0.47      0.44       100
weighted avg       0.61      0.59      0.59       100
"
330,0.5046817379345678,0.022175297141075134,1.5493685798003123,"              precision    recall  f1-score   support

         0.0       0.61      0.67      0.64        21
         1.0       0.57      0.67      0.62        24
         2.0       0.79      0.76      0.78        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.68       100
   macro avg       0.49      0.52      0.51       100
weighted avg       0.66      0.68      0.67       100
"
396,0.5028889022078654,0.0032579570543020964,1.951233875292998,"              precision    recall  f1-score   support

         0.0       0.78      0.67      0.72        21
         1.0       0.58      0.58      0.58        24
         2.0       0.72      0.82      0.77        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.69       100
   macro avg       0.52      0.52      0.52       100
weighted avg       0.66      0.69      0.67       100
"
462,0.4745592548083026,0.7958688139915466,2.1654781653330875,"              precision    recall  f1-score   support

         0.0       0.65      0.62      0.63        21
         1.0       0.58      0.62      0.60        24
         2.0       0.72      0.78      0.75        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.67       100
   macro avg       0.49      0.51      0.50       100
weighted avg       0.64      0.67      0.65       100
"
528,0.4323922496276219,0.00096095260232687,2.266538503078314,"              precision    recall  f1-score   support

         0.0       0.67      0.48      0.56        21
         1.0       0.59      0.67      0.63        24
         2.0       0.70      0.76      0.73        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.64       100
   macro avg       0.49      0.48      0.48       100
weighted avg       0.63      0.64      0.63       100
"
594,0.4423438028287524,0.0016097498591989279,2.2376948526272407,"              precision    recall  f1-score   support

         0.0       0.69      0.52      0.59        21
         1.0       0.65      0.62      0.64        24
         2.0       0.68      0.78      0.73        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.65       100
   macro avg       0.51      0.48      0.49       100
weighted avg       0.64      0.65      0.64       100
"
660,0.4733293122045543,0.000688982370775193,2.240109322162775,"              precision    recall  f1-score   support

         0.0       0.68      0.62      0.65        21
         1.0       0.65      0.62      0.64        24
         2.0       0.70      0.78      0.74        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.67       100
   macro avg       0.51      0.51      0.51       100
weighted avg       0.65      0.67      0.66       100
"
