global_step,tp,tn,fp,fn,mcc,train_loss,eval_loss,auroc,auprc,classification_report
114,82,44,2,9,0.8316053195791901,0.0081418976187706,0.3088814479091929,0.9639273769708552,0.984453484083819,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
228,83,44,2,8,0.8453043966752102,2.1661343574523926,0.24876384534743717,0.9813664596273293,0.9920051866092461,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
342,80,45,1,11,0.8236397979471572,0.5828865766525269,0.2512383461936325,0.9782608695652173,0.9904526409051089,"              precision    recall  f1-score   support

         0.0       0.80      0.98      0.88        46
         1.0       0.99      0.88      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.91      0.91       137
"
456,80,45,1,11,0.8236397979471572,0.0036641331389546394,0.3709887833505895,0.9739608217869088,0.9880427774044424,"              precision    recall  f1-score   support

         0.0       0.80      0.98      0.88        46
         1.0       0.99      0.88      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.91      0.91       137
"
570,84,44,2,7,0.8593099855228138,0.0011164052411913872,0.3572532554349487,0.9751552795031055,0.9887160767276506,"              precision    recall  f1-score   support

         0.0       0.86      0.96      0.91        46
         1.0       0.98      0.92      0.95        91

    accuracy                           0.93       137
   macro avg       0.92      0.94      0.93       137
weighted avg       0.94      0.93      0.94       137
"
684,77,45,1,14,0.7862706057320066,0.0003110573743470013,0.6425912032443901,0.9720496894409938,0.9876488231068413,"              precision    recall  f1-score   support

         0.0       0.76      0.98      0.86        46
         1.0       0.99      0.85      0.91        91

    accuracy                           0.89       137
   macro avg       0.87      0.91      0.88       137
weighted avg       0.91      0.89      0.89       137
"
798,82,43,3,9,0.8134543685276568,0.00022227346198633313,0.5293616190948442,0.9710941232680363,0.9869803065215391,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
912,82,44,2,9,0.8316053195791901,6.615893653361127e-05,0.562257772351586,0.97348303870043,0.9878179258102705,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1026,83,43,3,8,0.8273367459745722,5.948287434875965e-05,0.5549964549340479,0.9737219302436694,0.9879998903585583,"              precision    recall  f1-score   support

         0.0       0.84      0.93      0.89        46
         1.0       0.97      0.91      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.92      0.92       137
"
1140,83,43,3,8,0.8273367459745722,3.433168603805825e-05,0.5567543061027512,0.9731247013855711,0.9877149258047239,"              precision    recall  f1-score   support

         0.0       0.84      0.93      0.89        46
         1.0       0.97      0.91      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.92      0.92       137
"
1254,83,44,2,8,0.8453043966752102,9.174634760711342e-05,0.5691759675284831,0.9727663640707119,0.9875750280690208,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
1368,83,44,2,8,0.8453043966752102,2.3126332962419838e-05,0.5813003377253254,0.9730052556139512,0.9876959160102297,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
1482,82,44,2,9,0.8316053195791901,2.3960767066455446e-05,0.5993392115074635,0.9730052556139512,0.9877307208004229,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1596,82,44,2,9,0.8316053195791901,2.2649486709269695e-05,0.6084554675794102,0.9730052556139513,0.9877282357233109,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1710,82,44,2,9,0.8316053195791901,3.798715624725446e-05,0.6103542970835305,0.9730052556139512,0.9877282357233106,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
