global_step,mcc,train_loss,eval_loss,classification_report
66,0.18499337820984862,0.8084276914596558,1.265552424467527,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.45      0.54      0.49        24
         2.0       0.55      0.78      0.64        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.52       100
   macro avg       0.25      0.33      0.28       100
weighted avg       0.38      0.52      0.44       100
"
132,0.0,1.6466392278671265,1.3232452686016376,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.24      1.00      0.39        24
         2.0       0.00      0.00      0.00        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.24       100
   macro avg       0.06      0.25      0.10       100
weighted avg       0.06      0.24      0.09       100
"
198,0.0,0.8723440170288086,1.1788153877625098,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
264,0.0,1.0621569156646729,1.2010308229006255,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
330,0.0,1.649368166923523,1.176692403279818,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
396,0.0,1.4357943534851074,1.1710455142534697,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.00      0.00      0.00        24
         2.0       0.50      1.00      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.12      0.25      0.17       100
weighted avg       0.25      0.50      0.33       100
"
462,0.153250190091961,1.4859650135040283,1.193950625566336,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.36      0.54      0.43        24
         2.0       0.56      0.72      0.63        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.49       100
   macro avg       0.23      0.32      0.27       100
weighted avg       0.37      0.49      0.42       100
"
528,0.24395857282528635,1.2460212707519531,1.1549995358173664,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.67      0.42      0.51        24
         2.0       0.54      0.92      0.68        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.56       100
   macro avg       0.30      0.33      0.30       100
weighted avg       0.43      0.56      0.46       100
"
594,0.0998959292576084,1.1868890523910522,1.2642776782696064,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.38      0.12      0.19        24
         2.0       0.52      0.96      0.68        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.51       100
   macro avg       0.22      0.27      0.22       100
weighted avg       0.35      0.51      0.38       100
"
660,0.19139411073991563,0.9970356822013855,1.25165705038951,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.42      0.54      0.47        24
         2.0       0.57      0.78      0.66        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.52       100
   macro avg       0.25      0.33      0.28       100
weighted avg       0.38      0.52      0.44       100
"
