global_step,tp,tn,fp,fn,mcc,train_loss,eval_loss,auroc,auprc,classification_report
114,75,46,0,16,0.7819752482685394,0.0177618321031332,0.324922271978317,0.9273769708552316,0.9721616314963156,"              precision    recall  f1-score   support

         0.0       0.74      1.00      0.85        46
         1.0       1.00      0.82      0.90        91

    accuracy                           0.88       137
   macro avg       0.87      0.91      0.88       137
weighted avg       0.91      0.88      0.89       137
"
228,83,42,4,8,0.8094277561800323,0.1370893120765686,0.23947255173698068,0.9770664118490205,0.9893318247466939,"              precision    recall  f1-score   support

         0.0       0.84      0.91      0.87        46
         1.0       0.95      0.91      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.91      0.90       137
weighted avg       0.92      0.91      0.91       137
"
342,81,45,1,10,0.8365974418403364,0.016861284151673317,0.2611320660507772,0.9727663640707119,0.9882572819314094,"              precision    recall  f1-score   support

         0.0       0.82      0.98      0.89        46
         1.0       0.99      0.89      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
456,84,42,4,7,0.8238137877761129,0.9465412497520447,0.2901279360406382,0.9722885809842331,0.9882611894988662,"              precision    recall  f1-score   support

         0.0       0.86      0.91      0.88        46
         1.0       0.95      0.92      0.94        91

    accuracy                           0.92       137
   macro avg       0.91      0.92      0.91       137
weighted avg       0.92      0.92      0.92       137
"
570,86,41,5,5,0.8363592928810321,0.0023853539023548365,0.3897196651054805,0.9604634495938843,0.9848538861090205,"              precision    recall  f1-score   support

         0.0       0.89      0.89      0.89        46
         1.0       0.95      0.95      0.95        91

    accuracy                           0.93       137
   macro avg       0.92      0.92      0.92       137
weighted avg       0.93      0.93      0.93       137
"
684,81,45,1,10,0.8365974418403364,0.003043689299374819,0.43566972915222224,0.978021978021978,0.9898954569043237,"              precision    recall  f1-score   support

         0.0       0.82      0.98      0.89        46
         1.0       0.99      0.89      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
798,84,45,1,7,0.8771544248227634,0.0012419455451890826,0.38752853445445606,0.9741997133301481,0.9889248452229866,"              precision    recall  f1-score   support

         0.0       0.87      0.98      0.92        46
         1.0       0.99      0.92      0.95        91

    accuracy                           0.94       137
   macro avg       0.93      0.95      0.94       137
weighted avg       0.95      0.94      0.94       137
"
912,79,46,0,12,0.8297700754869088,6.703309190925211e-05,0.6405739180948634,0.9634495938843765,0.9853018907941862,"              precision    recall  f1-score   support

         0.0       0.79      1.00      0.88        46
         1.0       1.00      0.87      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.91      0.91       137
"
1026,82,44,2,9,0.8316053195791901,0.00027398241218179464,0.6087490728949787,0.9714524605828952,0.987853280551676,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1140,81,44,2,10,0.8181975507452043,6.305866554612294e-05,0.6611248468039876,0.9715719063545151,0.9877566471411491,"              precision    recall  f1-score   support

         0.0       0.81      0.96      0.88        46
         1.0       0.98      0.89      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.91      0.91       137
"
1254,83,44,2,8,0.8453043966752102,0.00010143480903934687,0.5639991936020832,0.9707357859531773,0.9874846569001978,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
1368,83,44,2,8,0.8453043966752102,1.1483762136776932e-05,0.5994331664867332,0.9632107023411371,0.9851959274370656,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
1482,83,44,2,8,0.8453043966752102,1.2556633009808138e-05,0.6277058272790378,0.9632107023411371,0.9855963851356311,"              precision    recall  f1-score   support

         0.0       0.85      0.96      0.90        46
         1.0       0.98      0.91      0.94        91

    accuracy                           0.93       137
   macro avg       0.91      0.93      0.92       137
weighted avg       0.93      0.93      0.93       137
"
1596,82,44,2,9,0.8316053195791901,4.744377656606957e-05,0.6416973720079618,0.9655996177735308,0.9863655112651222,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
1710,82,44,2,9,0.8316053195791901,2.8490478143794462e-05,0.6485668039517551,0.9659579550883898,0.9864394026804306,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
