global_step,mcc,train_loss,eval_loss,classification_report
66,0.14942742075043633,1.025041937828064,1.1925408381682177,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.34      0.50      0.41        24
         2.0       0.57      0.74      0.64        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.49       100
   macro avg       0.23      0.31      0.26       100
weighted avg       0.37      0.49      0.42       100
"
132,0.03268220048441001,0.9219942092895508,1.1372447976699243,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.50      0.04      0.08        24
         2.0       0.50      0.98      0.66        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.50       100
   macro avg       0.25      0.26      0.18       100
weighted avg       0.37      0.50      0.35       100
"
198,0.20395149618833114,1.0251576900482178,1.153820290015294,"              precision    recall  f1-score   support

         0.0       0.17      0.05      0.07        21
         1.0       0.50      0.50      0.50        24
         2.0       0.57      0.80      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.53       100
   macro avg       0.31      0.34      0.31       100
weighted avg       0.44      0.53      0.47       100
"
264,0.045379070438531184,0.8172335624694824,1.2836081614861121,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.29      0.67      0.40        24
         2.0       0.50      0.44      0.47        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.38       100
   macro avg       0.20      0.28      0.22       100
weighted avg       0.32      0.38      0.33       100
"
330,0.20145768200409958,1.113023042678833,1.1579791032350981,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.46      0.54      0.50        24
         2.0       0.56      0.80      0.66        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.53       100
   macro avg       0.25      0.34      0.29       100
weighted avg       0.39      0.53      0.45       100
"
396,0.28010329993565786,1.110701322555542,1.0872607093590956,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       1.00      0.25      0.40        24
         2.0       0.53      1.00      0.69        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.56       100
   macro avg       0.38      0.31      0.27       100
weighted avg       0.51      0.56      0.44       100
"
462,0.32693213211580935,1.037811517715454,1.092939752798814,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       1.00      0.33      0.50        24
         2.0       0.54      1.00      0.70        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.58       100
   macro avg       0.39      0.33      0.30       100
weighted avg       0.51      0.58      0.47       100
"
528,0.310899907172208,0.967194676399231,1.0323025630070612,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.90      0.38      0.53        24
         2.0       0.54      0.98      0.70        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.58       100
   macro avg       0.36      0.34      0.31       100
weighted avg       0.49      0.58      0.48       100
"
594,0.3178854130753731,1.0978968143463135,1.042655857709738,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.73      0.46      0.56        24
         2.0       0.56      0.96      0.71        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.59       100
   macro avg       0.32      0.35      0.32       100
weighted avg       0.46      0.59      0.49       100
"
660,0.32053083308777097,1.3290313482284546,1.0314767268987803,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.79      0.46      0.58        24
         2.0       0.56      0.96      0.71        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.59       100
   macro avg       0.34      0.35      0.32       100
weighted avg       0.47      0.59      0.49       100
"
