global_step,tp,tn,fp,fn,mcc,train_loss,eval_loss,auroc,auprc,classification_report
114,77,44,2,14,0.767206233801875,0.11749893426895142,0.28988712143877315,0.9383659818442427,0.9743862689921048,"              precision    recall  f1-score   support

         0.0       0.76      0.96      0.85        46
         1.0       0.97      0.85      0.91        91

    accuracy                           0.88       137
   macro avg       0.87      0.90      0.88       137
weighted avg       0.90      0.88      0.89       137
"
228,85,40,6,6,0.8036311514572384,1.2350060939788818,0.33253525839083725,0.9081462016244624,0.8876791339524042,"              precision    recall  f1-score   support

         0.0       0.87      0.87      0.87        46
         1.0       0.93      0.93      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.90      0.90       137
weighted avg       0.91      0.91      0.91       137
"
342,82,44,2,9,0.8316053195791901,0.009771491400897503,0.33900641518024105,0.9593884376493073,0.9820555413399126,"              precision    recall  f1-score   support

         0.0       0.83      0.96      0.89        46
         1.0       0.98      0.90      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.93      0.91       137
weighted avg       0.93      0.92      0.92       137
"
456,83,45,1,8,0.8633406757859726,0.0037411320954561234,0.40110742611998124,0.9479216435738176,0.9777823162433603,"              precision    recall  f1-score   support

         0.0       0.85      0.98      0.91        46
         1.0       0.99      0.91      0.95        91

    accuracy                           0.93       137
   macro avg       0.92      0.95      0.93       137
weighted avg       0.94      0.93      0.94       137
"
570,81,44,2,10,0.8181975507452043,0.0004400010220706463,0.5683744475031239,0.9423076923076923,0.9595391712975704,"              precision    recall  f1-score   support

         0.0       0.81      0.96      0.88        46
         1.0       0.98      0.89      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.91      0.91       137
"
684,82,42,4,9,0.7953635064263307,0.0001579759846208617,0.6942264232358057,0.957596751075012,0.9797055931779546,"              precision    recall  f1-score   support

         0.0       0.82      0.91      0.87        46
         1.0       0.95      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.89      0.91      0.90       137
weighted avg       0.91      0.91      0.91       137
"
798,81,43,3,10,0.7998699633724077,0.007102730683982372,0.6727614428598625,0.9430243669374104,0.9656623796927625,"              precision    recall  f1-score   support

         0.0       0.81      0.93      0.87        46
         1.0       0.96      0.89      0.93        91

    accuracy                           0.91       137
   macro avg       0.89      0.91      0.90       137
weighted avg       0.91      0.91      0.91       137
"
912,83,43,3,8,0.8273367459745722,6.166903767734766e-05,0.5774973593543109,0.9567606306736741,0.9622163630260385,"              precision    recall  f1-score   support

         0.0       0.84      0.93      0.89        46
         1.0       0.97      0.91      0.94        91

    accuracy                           0.92       137
   macro avg       0.90      0.92      0.91       137
weighted avg       0.92      0.92      0.92       137
"
1026,82,43,3,9,0.8134543685276568,0.00010938482591882348,0.6859369874964614,0.9439799331103679,0.9558096833750587,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
1140,82,43,3,9,0.8134543685276568,8.16522806417197e-05,0.7215022440108846,0.940516005733397,0.956202604629294,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
1254,82,43,3,9,0.8134543685276568,7.855332660255954e-05,0.7401574280292051,0.9352603917821309,0.9476612716065901,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
1368,82,43,3,9,0.8134543685276568,5.554945528274402e-05,0.7560142172026948,0.934065934065934,0.951341339538171,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
1482,82,43,3,9,0.8134543685276568,7.517723133787513e-05,0.7663354761025403,0.9323936932632585,0.9513744986008806,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
1596,82,43,3,9,0.8134543685276568,3.8662787119392306e-05,0.7739404657380268,0.9316770186335405,0.9513436036423695,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
1710,82,43,3,9,0.8134543685276568,4.096691191080026e-05,0.7763802735192561,0.9314381270903009,0.9513799398839017,"              precision    recall  f1-score   support

         0.0       0.83      0.93      0.88        46
         1.0       0.96      0.90      0.93        91

    accuracy                           0.91       137
   macro avg       0.90      0.92      0.90       137
weighted avg       0.92      0.91      0.91       137
"
