global_step,mcc,train_loss,eval_loss,classification_report
66,0.27158265699968115,2.0388131141662598,1.1098043414262624,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        21
         1.0       0.77      0.42      0.54        24
         2.0       0.54      0.94      0.69        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.57       100
   macro avg       0.33      0.34      0.31       100
weighted avg       0.45      0.57      0.47       100
"
132,0.35320315244241823,1.267686367034912,1.0285980655596807,"              precision    recall  f1-score   support

         0.0       0.33      0.05      0.08        21
         1.0       1.00      0.38      0.55        24
         2.0       0.57      1.00      0.72        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.60       100
   macro avg       0.48      0.36      0.34       100
weighted avg       0.59      0.60      0.51       100
"
198,0.4971116375695829,0.9655329585075378,0.8655896278528067,"              precision    recall  f1-score   support

         0.0       0.50      0.71      0.59        21
         1.0       0.86      0.50      0.63        24
         2.0       0.73      0.82      0.77        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.68       100
   macro avg       0.52      0.51      0.50       100
weighted avg       0.68      0.68      0.66       100
"
264,0.5139192594962096,0.45022767782211304,0.8596754693067991,"              precision    recall  f1-score   support

         0.0       0.91      0.48      0.62        21
         1.0       0.67      0.67      0.67        24
         2.0       0.68      0.88      0.77        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.70       100
   macro avg       0.56      0.51      0.51       100
weighted avg       0.69      0.70      0.67       100
"
330,0.5023913565470189,0.09667371213436127,0.9221496536181524,"              precision    recall  f1-score   support

         0.0       0.65      0.81      0.72        21
         1.0       0.60      0.62      0.61        24
         2.0       0.73      0.72      0.73        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.68       100
   macro avg       0.50      0.54      0.52       100
weighted avg       0.65      0.68      0.66       100
"
396,0.5024910309141987,0.31750357151031494,1.4924519107891963,"              precision    recall  f1-score   support

         0.0       0.75      0.43      0.55        21
         1.0       0.86      0.50      0.63        24
         2.0       0.65      0.96      0.77        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.69       100
   macro avg       0.56      0.47      0.49       100
weighted avg       0.69      0.69      0.65       100
"
462,0.5356867565227821,0.2097110152244568,1.2620697239270577,"              precision    recall  f1-score   support

         0.0       0.62      0.76      0.68        21
         1.0       0.68      0.62      0.65        24
         2.0       0.84      0.76      0.80        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.69       100
   macro avg       0.54      0.54      0.53       100
weighted avg       0.72      0.69      0.70       100
"
528,0.5266048859208662,0.012297555804252625,1.6047019408299372,"              precision    recall  f1-score   support

         0.0       0.62      0.71      0.67        21
         1.0       0.68      0.62      0.65        24
         2.0       0.81      0.78      0.80        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.69       100
   macro avg       0.53      0.53      0.53       100
weighted avg       0.70      0.69      0.69       100
"
594,0.49916956578842914,0.012413985095918179,1.5666479193247282,"              precision    recall  f1-score   support

         0.0       0.69      0.52      0.59        21
         1.0       0.75      0.62      0.68        24
         2.0       0.81      0.78      0.80        50
         3.0       0.06      0.20      0.10         5

    accuracy                           0.66       100
   macro avg       0.58      0.53      0.54       100
weighted avg       0.73      0.66      0.69       100
"
660,0.49003674402193176,0.0033577922731637955,1.6957070231437683,"              precision    recall  f1-score   support

         0.0       0.69      0.52      0.59        21
         1.0       0.68      0.62      0.65        24
         2.0       0.80      0.78      0.79        50
         3.0       0.08      0.20      0.11         5

    accuracy                           0.66       100
   macro avg       0.56      0.53      0.54       100
weighted avg       0.71      0.66      0.68       100
"
