global_step,tp,tn,fp,fn,mcc,train_loss,eval_loss,auroc,auprc,classification_report
114,91,0,46,0,0.0,0.7468379735946655,0.638221432765325,0.3079311992355471,0.5629718198045244,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
228,91,0,46,0,0.0,0.6401002407073975,0.6279668907324473,0.6854992833253704,0.8418105753429608,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
342,91,0,46,0,0.0,0.6408727169036865,0.6275575773583518,0.40539894887720973,0.6182779681215552,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
456,91,0,46,0,0.0,0.6372543573379517,0.6264853742387559,0.40719063545150497,0.628760743971088,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
570,91,0,46,0,0.0,0.47425365447998047,0.6334428919686211,0.4701385570950788,0.6612735026104216,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
684,91,0,46,0,0.0,0.6408622860908508,0.628047302365303,0.5008361204013377,0.6646078981845405,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
798,91,0,46,0,0.0,0.8726372718811035,0.6270564645528793,0.4092212135690397,0.6452094888820303,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
912,91,0,46,0,0.0,0.328061044216156,0.6304832018083997,0.5109890109890111,0.6675065522733712,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1026,91,0,46,0,0.0,0.6384929418563843,0.626988410949707,0.4569995222169135,0.649795460014438,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1140,91,0,46,0,0.0,0.34019526839256287,0.6289803485075632,0.5053750597228859,0.666639929413652,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1254,91,0,46,0,0.0,0.8983014822006226,0.6265195343229506,0.5083612040133779,0.6697681880163631,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1368,91,0,46,0,0.0,0.6371869444847107,0.6284075528383255,0.4962971810797898,0.6624521030543908,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1482,91,0,46,0,0.0,0.8786987662315369,0.6265343228975931,0.5095556617295748,0.6685163296511594,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1596,91,0,46,0,0.0,0.6371667385101318,0.6264700177643034,0.4837553750597229,0.6570544992674742,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1710,91,0,46,0,0.0,0.6370511054992676,0.6264525983068678,0.5176779741997133,0.6828032643541586,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
