global_step,tp,tn,fp,fn,mcc,train_loss,eval_loss,auroc,auprc,classification_report
114,80,37,9,11,0.6765542457025805,1.2306387424468994,0.48775909992400557,0.9249880554228381,0.9491909459035371,"              precision    recall  f1-score   support

         0.0       0.77      0.80      0.79        46
         1.0       0.90      0.88      0.89        91

    accuracy                           0.85       137
   macro avg       0.83      0.84      0.84       137
weighted avg       0.86      0.85      0.85       137
"
228,85,31,15,6,0.6466768477105536,0.011623769998550415,0.33339633057928747,0.937888198757764,0.9764606522723366,"              precision    recall  f1-score   support

         0.0       0.84      0.67      0.75        46
         1.0       0.85      0.93      0.89        91

    accuracy                           0.85       137
   macro avg       0.84      0.80      0.82       137
weighted avg       0.85      0.85      0.84       137
"
342,50,46,0,41,0.538993584022604,0.2515276074409485,0.4318319296451389,0.8616817964644051,0.9294016623654051,"              precision    recall  f1-score   support

         0.0       0.53      1.00      0.69        46
         1.0       1.00      0.55      0.71        91

    accuracy                           0.70       137
   macro avg       0.76      0.77      0.70       137
weighted avg       0.84      0.70      0.70       137
"
456,64,42,4,27,0.5821582980398635,0.012946002185344696,0.46148595131105846,0.896201624462494,0.9525560807739728,"              precision    recall  f1-score   support

         0.0       0.61      0.91      0.73        46
         1.0       0.94      0.70      0.81        91

    accuracy                           0.77       137
   macro avg       0.77      0.81      0.77       137
weighted avg       0.83      0.77      0.78       137
"
570,83,39,7,8,0.7559513960760942,0.03832683712244034,0.32096426085465485,0.9437410415671285,0.9733093663962225,"              precision    recall  f1-score   support

         0.0       0.83      0.85      0.84        46
         1.0       0.92      0.91      0.92        91

    accuracy                           0.89       137
   macro avg       0.88      0.88      0.88       137
weighted avg       0.89      0.89      0.89       137
"
684,91,0,46,0,0.0,0.6319654583930969,0.6349187841018041,0.4633301481127568,0.6290524934856915,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
798,60,46,0,31,0.6276080165702562,0.6430455446243286,0.4456898619731267,0.7909698996655518,0.8997474810801952,"              precision    recall  f1-score   support

         0.0       0.60      1.00      0.75        46
         1.0       1.00      0.66      0.79        91

    accuracy                           0.77       137
   macro avg       0.80      0.83      0.77       137
weighted avg       0.86      0.77      0.78       137
"
912,91,0,46,0,0.0,0.2676471471786499,0.655583019885752,0.628404204491161,0.7528509874149097,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1026,91,0,46,0,0.0,0.6320081949234009,0.6271177116367552,0.6725991399904442,0.7725970342945827,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1140,91,0,46,0,0.0,0.7226799726486206,0.6303263621197807,0.6641184902054467,0.754634816560882,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1254,91,0,46,0,0.0,0.668353796005249,0.628790784213278,0.7554945054945056,0.8528672266892431,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1368,91,0,46,0,0.0,0.687421977519989,0.6286655912796656,0.5091973244147158,0.6709514947418174,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1482,91,0,46,0,0.0,0.6398040056228638,0.6267907122770945,0.7120162446249403,0.8037493982873835,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1596,91,0,46,0,0.0,0.6180754899978638,0.6301705042521158,0.8790014333492593,0.9315112961725862,"              precision    recall  f1-score   support

         0.0       0.00      0.00      0.00        46
         1.0       0.66      1.00      0.80        91

    accuracy                           0.66       137
   macro avg       0.33      0.50      0.40       137
weighted avg       0.44      0.66      0.53       137
"
1710,0,46,0,91,0.0,0.6222326755523682,1.0440800057517157,0.8884376493072145,0.9482535567781187,"              precision    recall  f1-score   support

         0.0       0.34      1.00      0.50        46
         1.0       0.00      0.00      0.00        91

    accuracy                           0.34       137
   macro avg       0.17      0.50      0.25       137
weighted avg       0.11      0.34      0.17       137
"
