global_step,mcc,train_loss,eval_loss,classification_report
66,0.3289744391128861,0.9275177717208862,1.1070481768021216,"              precision    recall  f1-score   support

         0.0       0.60      0.29      0.39        21
         1.0       0.75      0.38      0.50        24
         2.0       0.58      0.90      0.70        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.60       100
   macro avg       0.48      0.39      0.40       100
weighted avg       0.59      0.60      0.55       100
"
132,0.46792695692824243,1.2980855703353882,0.9021486754600818,"              precision    recall  f1-score   support

         0.0       0.53      0.76      0.63        21
         1.0       0.60      0.62      0.61        24
         2.0       0.76      0.68      0.72        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.65       100
   macro avg       0.47      0.52      0.49       100
weighted avg       0.63      0.65      0.64       100
"
198,0.5256112991347709,1.7755417823791504,0.8950630311782544,"              precision    recall  f1-score   support

         0.0       0.58      0.71      0.64        21
         1.0       0.75      0.62      0.68        24
         2.0       0.74      0.80      0.77        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.70       100
   macro avg       0.52      0.53      0.52       100
weighted avg       0.67      0.70      0.68       100
"
264,0.41679602117972375,0.05734671279788017,1.167561526481922,"              precision    recall  f1-score   support

         0.0       0.63      0.57      0.60        21
         1.0       0.59      0.54      0.57        24
         2.0       0.66      0.78      0.72        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.64       100
   macro avg       0.47      0.47      0.47       100
weighted avg       0.60      0.64      0.62       100
"
330,0.435492242738966,0.8907451033592224,1.5072329502839308,"              precision    recall  f1-score   support

         0.0       0.55      0.57      0.56        21
         1.0       0.76      0.54      0.63        24
         2.0       0.67      0.80      0.73        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.65       100
   macro avg       0.49      0.48      0.48       100
weighted avg       0.63      0.65      0.63       100
"
396,0.4663575130345473,0.007051005493849516,1.6496418164326594,"              precision    recall  f1-score   support

         0.0       0.60      0.57      0.59        21
         1.0       0.78      0.58      0.67        24
         2.0       0.67      0.82      0.74        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.67       100
   macro avg       0.51      0.49      0.50       100
weighted avg       0.65      0.67      0.65       100
"
462,0.36741818778536356,0.03319744020700455,1.9002629931156452,"              precision    recall  f1-score   support

         0.0       0.64      0.43      0.51        21
         1.0       0.60      0.62      0.61        24
         2.0       0.67      0.70      0.69        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.59       100
   macro avg       0.48      0.44      0.45       100
weighted avg       0.62      0.59      0.60       100
"
528,0.41709050764942485,0.0028562950901687145,1.9770700335502625,"              precision    recall  f1-score   support

         0.0       0.61      0.67      0.64        21
         1.0       0.62      0.62      0.62        24
         2.0       0.69      0.66      0.67        50
         3.0       0.00      0.00      0.00         5

    accuracy                           0.62       100
   macro avg       0.48      0.49      0.48       100
weighted avg       0.62      0.62      0.62       100
"
594,0.4710131348726619,0.0077575333416461945,1.950666803580064,"              precision    recall  f1-score   support

         0.0       0.75      0.57      0.65        21
         1.0       0.75      0.62      0.68        24
         2.0       0.73      0.74      0.73        50
         3.0       0.08      0.20      0.11         5

    accuracy                           0.65       100
   macro avg       0.58      0.53      0.54       100
weighted avg       0.70      0.65      0.67       100
"
660,0.4272480849666502,0.007908112369477749,1.9727985904766963,"              precision    recall  f1-score   support

         0.0       0.67      0.57      0.62        21
         1.0       0.65      0.62      0.64        24
         2.0       0.71      0.68      0.69        50
         3.0       0.09      0.20      0.13         5

    accuracy                           0.62       100
   macro avg       0.53      0.52      0.52       100
weighted avg       0.66      0.62      0.64       100
"
